mes_num_crb,quant_lesao_corporal_crb,quant_ameaca_crb,quant_roubo_crb,quant_injuria_crb,quant_furto_crb,quant_lesao_no_transito_crb,quant_dano_no_transito_crb,quant_difamacao_crb,quant_homicidio_crb,quant_abandono_do_lar_crb,quant_conflitos_vicinais_crb,quant_conflitos_conjugais_crb,quant_fuga_do_lar_crb,quant_estupro_de_vulneravel_crb,quant_outros_fatos_atipicos_crb,quant_roubo_de_veiculo_crb,quant_estelionato_crb,quant_dano_crb,quant_dano_civil_crb,quant_calunia_crb,quant_conflitos_familiares_crb,quant_trafico_de_drogas_crb,quant_vias_de_fato_crb,quant_apropriacao_indebita_crb,quant_agressao_fisica_crb,quant_receptacao_crb,quant_estupro_crb,quant_desaparecimento_de_pessoa_crb,quant_tentativa_de_homicidio_crb,quant_poluicao_sonora_crb,quant_outras_fraudes_crb,quant_desobediencia_crb,quant_desacato_crb,quant_perturbacoes_da_tranquilidade_crb
7.0,0.1224489795918367,0.036144578313253,0.0389294403892944,0.0,0.1391752577319587,0.1,0.027027027027027,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0377358490566037,0.0,0.0,0.3333333333333333,0.0,0.1,0.0,0.0,0.1111111111111111,0.2,0.0,0.0,0.0,0.1666666666666666,0.4,0.0
3.0,0.0,0.0,0.0048661800486618,0.0,0.0077319587628865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0204081632653061,0.0120481927710843,0.0024330900243309,0.0,0.0206185567010309,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0188679245283018,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.3061224489795918,0.3253012048192771,0.2798053527980535,0.09375,0.2164948453608247,0.0666666666666666,0.1283783783783784,0.1111111111111111,0.2142857142857142,0.3,0.0,0.0,0.0,0.0,0.3222222222222222,0.0,0.2727272727272727,0.2352941176470588,0.1132075471698113,0.25,0.0714285714285714,0.0,0.25,0.1,0.0,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0240963855421686,0.0121654501216545,0.0,0.0412371134020618,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0188679245283018,0.0625,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0408163265306122,0.0240963855421686,0.0437956204379562,0.0625,0.0231958762886597,0.0666666666666666,0.0067567567567567,0.0555555555555555,0.0,0.2,0.0,0.0,0.0,0.0,0.0444444444444444,0.0,0.0606060606060606,0.0588235294117647,0.0,0.0,0.2857142857142857,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.2448979591836734,0.3855421686746988,0.2092457420924574,0.21875,0.1288659793814432,0.2333333333333333,0.1554054054054054,0.0555555555555555,0.0,0.3,0.1111111111111111,0.0,0.2,0.0,0.1444444444444444,0.0,0.0606060606060606,0.2352941176470588,0.1320754716981132,0.1875,0.0714285714285714,0.25,0.0625,0.2,0.1111111111111111,0.0,0.1111111111111111,0.2,0.0,0.1111111111111111,0.0,0.0,0.2,0.5
5.0,0.0408163265306122,0.0843373493975903,0.0656934306569343,0.0,0.0850515463917525,0.0,0.0878378378378378,0.0555555555555555,0.0,0.1,0.0,0.1428571428571428,0.0,0.1666666666666666,0.1222222222222222,0.0571428571428571,0.2121212121212121,0.1764705882352941,0.0,0.1875,0.1428571428571428,0.0833333333333333,0.125,0.0,0.0,0.0,0.1111111111111111,0.0,0.4,0.0,0.0,0.0,0.0,0.0
11.0,0.0204081632653061,0.0481927710843373,0.0121654501216545,0.03125,0.0515463917525773,0.0333333333333333,0.0067567567567567,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0333333333333333,0.0,0.0303030303030303,0.0,0.0377358490566037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.2653061224489795,0.2891566265060241,0.2214111922141119,0.15625,0.0979381443298969,0.1,0.1351351351351351,0.0,0.0,0.0,0.0,0.1428571428571428,0.4,0.0,0.1555555555555555,0.4,0.0909090909090909,0.1176470588235294,0.0566037735849056,0.25,0.0,0.1666666666666666,0.1875,0.2,0.0,0.1666666666666666,0.0,0.0,0.2,0.2222222222222222,0.0588235294117647,0.0,0.0,0.0
9.0,0.0408163265306122,0.0602409638554216,0.0145985401459854,0.0,0.0386597938144329,0.0666666666666666,0.0067567567567567,0.0555555555555555,0.0,0.1,0.2222222222222222,0.1428571428571428,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0566037735849056,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.1666666666666666,0.1111111111111111,0.4,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0204081632653061,0.0120481927710843,0.0097323600973236,0.0,0.0360824742268041,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0120481927710843,0.0048661800486618,0.0,0.0128865979381443,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0188679245283018,0.0,0.0,0.0833333333333333,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.1428571428571428,0.2891566265060241,0.1630170316301703,0.0625,0.1030927835051546,0.0333333333333333,0.1013513513513513,0.1666666666666666,0.4285714285714285,0.4,0.0,0.1428571428571428,0.0,0.1666666666666666,0.2111111111111111,0.1714285714285714,0.0606060606060606,0.1764705882352941,0.0377358490566037,0.125,0.0,0.0,0.0625,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
4.0,0.1224489795918367,0.1204819277108433,0.0632603406326034,0.0625,0.0360824742268041,0.1,0.0135135135135135,0.0,0.0714285714285714,0.4,0.0,0.1428571428571428,0.0,0.1666666666666666,0.1222222222222222,0.0571428571428571,0.0,0.1764705882352941,0.0188679245283018,0.1875,0.0714285714285714,0.0833333333333333,0.0,0.1,0.1111111111111111,0.0,0.0,0.2,0.0,0.2222222222222222,0.0,0.0,0.0,0.0
3.0,0.2244897959183672,0.2048192771084337,0.170316301703163,0.125,0.0644329896907216,0.1666666666666666,0.0337837837837837,0.1111111111111111,0.0714285714285714,0.0,0.0,0.1428571428571428,0.0,0.0,0.0777777777777777,0.0,0.1818181818181818,0.0,0.0188679245283018,0.125,0.0,0.0,0.0,0.1,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.4693877551020408,0.3855421686746988,0.3819951338199513,0.21875,0.2216494845360824,0.1333333333333333,0.2635135135135135,0.5,0.1428571428571428,0.0,0.2222222222222222,0.2857142857142857,0.4,0.0,0.2555555555555556,0.1714285714285714,0.3636363636363637,0.2352941176470588,0.1132075471698113,0.375,0.6428571428571428,0.1666666666666666,0.4375,0.1,0.0,0.5,0.0,0.4,0.0,0.4444444444444444,0.0,0.0,0.2,0.0
11.0,0.2653061224489795,0.3373493975903615,0.3284671532846715,0.4375,0.4768041237113402,0.4333333333333333,0.5067567567567568,0.3333333333333333,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.4555555555555556,0.0,0.6363636363636364,0.1764705882352941,0.2830188679245283,0.4375,0.1428571428571428,0.0,0.375,0.5,0.0,0.1666666666666666,0.1111111111111111,0.0,0.2,0.0,0.1176470588235294,0.5,0.2,0.5
8.0,0.4081632653061224,0.3132530120481928,0.3941605839416058,0.34375,0.1932989690721649,0.4,0.277027027027027,0.2777777777777778,0.4285714285714285,0.1,0.0,0.2857142857142857,0.0,0.0,0.2555555555555556,0.0,0.1818181818181818,0.2352941176470588,0.1509433962264151,0.375,0.0,0.0833333333333333,0.125,0.3,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,0.125
12.0,0.1632653061224489,0.144578313253012,0.1776155717761557,0.03125,0.1649484536082474,0.0333333333333333,0.1013513513513513,0.1666666666666666,0.0714285714285714,0.0,0.0,0.1428571428571428,0.0,0.0,0.1333333333333333,0.0285714285714285,0.0909090909090909,0.0588235294117647,0.0377358490566037,0.0625,0.0714285714285714,0.0833333333333333,0.0625,0.1,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
7.0,0.7142857142857142,0.6024096385542169,0.559610705596107,0.21875,0.3505154639175257,0.3,0.0878378378378378,0.2777777777777778,0.1428571428571428,0.1,0.0,0.1428571428571428,0.2,0.5,0.3333333333333333,0.1428571428571428,0.3636363636363637,0.1764705882352941,0.0566037735849056,0.3125,0.4285714285714285,0.1666666666666666,0.3125,0.5,0.1111111111111111,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0
8.0,0.0,0.0240963855421686,0.0,0.0,0.0077319587628865,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.2448979591836734,0.2048192771084337,0.1192214111922141,0.03125,0.056701030927835,0.1,0.0135135135135135,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0444444444444444,0.0,0.0606060606060606,0.0,0.0188679245283018,0.125,0.0,0.0833333333333333,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1666666666666666,0.0,0.0
1.0,0.0408163265306122,0.0481927710843373,0.0145985401459854,0.03125,0.0463917525773195,0.0666666666666666,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1666666666666666,0.0222222222222222,0.0285714285714285,0.0303030303030303,0.0588235294117647,0.0,0.0625,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
7.0,0.2244897959183672,0.0963855421686747,0.1192214111922141,0.15625,0.1185567010309278,0.0333333333333333,0.0067567567567567,0.0,0.1428571428571428,0.1,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0588235294117647,0.0754716981132075,0.1875,0.0714285714285714,0.1666666666666666,0.125,0.1,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.4,0.0
8.0,0.5102040816326531,0.4216867469879518,0.5450121654501217,0.5,0.2886597938144329,0.4,0.2162162162162162,0.2222222222222222,0.1428571428571428,0.4,0.1111111111111111,0.1428571428571428,0.4,0.0,0.4666666666666667,0.0,0.1818181818181818,0.3529411764705882,0.2075471698113207,0.0625,0.5,0.0,0.0625,0.3,0.0,0.1666666666666666,0.0,0.2,0.2,0.1111111111111111,0.1176470588235294,0.1666666666666666,0.4,0.75
3.0,0.1632653061224489,0.2530120481927711,0.1751824817518248,0.125,0.0824742268041237,0.1333333333333333,0.027027027027027,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0555555555555555,0.0,0.0606060606060606,0.1764705882352941,0.0,0.25,0.1428571428571428,0.0,0.1875,0.0,0.0,0.0,0.1111111111111111,0.4,0.0,0.0,0.0,0.0,0.0,0.125
11.0,0.1020408163265306,0.0602409638554216,0.0924574209245742,0.0,0.1056701030927835,0.1333333333333333,0.1418918918918918,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0555555555555555,0.0,0.0909090909090909,0.1176470588235294,0.0,0.0625,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0
5.0,0.1632653061224489,0.144578313253012,0.4355231143552312,0.125,0.4716494845360825,0.1333333333333333,0.277027027027027,0.1666666666666666,0.0,0.2,0.0,0.0,0.0,0.0,0.4777777777777778,0.0,0.5454545454545454,0.1764705882352941,0.1509433962264151,0.125,0.0,0.3333333333333333,0.0625,0.2,0.0,0.1666666666666666,0.1111111111111111,0.0,0.2,0.0,0.1176470588235294,0.1666666666666666,0.0,0.0
2.0,0.1020408163265306,0.072289156626506,0.0632603406326034,0.0,0.0386597938144329,0.0666666666666666,0.0067567567567567,0.0555555555555555,0.0,0.3,0.1111111111111111,0.0,0.0,0.0,0.0444444444444444,0.0285714285714285,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.2040816326530612,0.1927710843373494,0.3965936739659368,0.3125,0.5154639175257731,0.1,0.2162162162162162,0.1111111111111111,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.3555555555555556,0.0,0.4242424242424242,0.1176470588235294,0.2075471698113207,0.125,0.0714285714285714,0.0,0.0,0.1,0.1111111111111111,0.0,0.1111111111111111,0.2,0.0,0.0,0.1176470588235294,0.0,0.0,0.0
1.0,0.0,0.0120481927710843,0.0072992700729927,0.03125,0.0231958762886597,0.0333333333333333,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.1428571428571428,0.2409638554216867,0.3844282238442823,0.25,0.3505154639175257,0.0666666666666666,0.1824324324324324,0.0555555555555555,0.0,0.0,0.2222222222222222,0.0,0.0,0.1666666666666666,0.2777777777777778,0.1142857142857142,0.3636363636363637,0.1176470588235294,0.1698113207547169,0.1875,0.1428571428571428,0.1666666666666666,0.0,0.3,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0
11.0,0.0,0.0120481927710843,0.0218978102189781,0.0,0.0103092783505154,0.0333333333333333,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.4285714285714285,0.4457831325301205,0.7031630170316302,0.71875,0.6314432989690721,0.8333333333333334,0.7770270270270271,0.5555555555555556,0.2142857142857142,0.2,0.0,0.1428571428571428,0.2,0.0,0.4888888888888889,0.0,0.5454545454545454,0.4705882352941176,0.4528301886792453,0.25,0.4285714285714285,0.0833333333333333,0.3125,0.4,0.1111111111111111,0.0,0.2222222222222222,0.0,0.2,0.1111111111111111,0.0,0.1666666666666666,0.2,0.25
5.0,0.0408163265306122,0.072289156626506,0.072992700729927,0.09375,0.1417525773195876,0.0666666666666666,0.1959459459459459,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0857142857142857,0.303030303030303,0.1176470588235294,0.0377358490566037,0.0625,0.0714285714285714,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0
5.0,0.1632653061224489,0.0843373493975903,0.1605839416058394,0.09375,0.1984536082474226,0.0666666666666666,0.054054054054054,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.1555555555555555,0.0285714285714285,0.0606060606060606,0.1176470588235294,0.0,0.1875,0.1428571428571428,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.2448979591836734,0.144578313253012,0.2116788321167883,0.03125,0.152061855670103,0.1333333333333333,0.0675675675675675,0.0555555555555555,0.6428571428571428,0.4,0.0,0.0,0.0,0.3333333333333333,0.1555555555555555,0.1714285714285714,0.0606060606060606,0.0,0.0,0.1875,0.0714285714285714,0.25,0.0,0.0,0.0,0.1666666666666666,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0408163265306122,0.0602409638554216,0.1727493917274939,0.0625,0.2087628865979381,0.1,0.2297297297297297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0606060606060606,0.0588235294117647,0.1320754716981132,0.0,0.0,0.0,0.0625,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.25
4.0,0.4897959183673469,0.2771084337349397,0.3065693430656934,0.1875,0.1958762886597938,0.2666666666666666,0.1283783783783784,0.0555555555555555,0.2142857142857142,0.1,0.2222222222222222,0.1428571428571428,0.0,0.0,0.2333333333333333,0.0,0.1818181818181818,0.1176470588235294,0.2075471698113207,0.125,0.1428571428571428,0.1666666666666666,0.125,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.1176470588235294,0.0,0.2,0.125
11.0,0.1020408163265306,0.144578313253012,0.2798053527980535,0.21875,0.2757731958762887,0.2,0.3310810810810811,0.2222222222222222,0.0,0.0,0.0,0.0,0.2,0.0,0.4222222222222222,0.2,0.4242424242424242,0.2352941176470588,0.2264150943396226,0.1875,0.0,0.0,0.0625,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.2,0.0
10.0,0.3265306122448979,0.2048192771084337,0.1995133819951338,0.09375,0.134020618556701,0.3333333333333333,0.1148648648648648,0.1111111111111111,0.0714285714285714,0.5,0.0,0.2857142857142857,0.0,0.0,0.1222222222222222,0.0,0.1212121212121212,0.2941176470588235,0.0566037735849056,0.0625,0.0714285714285714,0.25,0.0625,0.1,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0
6.0,0.2244897959183672,0.1927710843373494,0.2603406326034063,0.03125,0.2731958762886597,0.0666666666666666,0.1148648648648648,0.1666666666666666,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0909090909090909,0.1176470588235294,0.0566037735849056,0.0625,0.0,0.0833333333333333,0.0625,0.1,0.0,0.3333333333333333,0.1111111111111111,0.0,0.2,0.1111111111111111,0.0,0.0,0.4,0.5
11.0,0.5306122448979591,0.5180722891566265,0.5498783454987834,0.46875,0.2139175257731958,0.4333333333333333,0.1486486486486486,0.4444444444444444,0.3571428571428571,0.6000000000000001,0.3333333333333333,0.1428571428571428,0.0,0.5,0.5222222222222223,0.3714285714285713,0.1818181818181818,0.1176470588235294,0.1886792452830188,0.125,0.0,0.4166666666666666,0.0625,0.1,0.2222222222222222,0.3333333333333333,0.0,0.4,0.2,0.2222222222222222,0.0,0.1666666666666666,0.4,0.0
4.0,0.0204081632653061,0.0,0.0024330900243309,0.0,0.0154639175257731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111111111111111,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.183673469387755,0.2771084337349397,0.1922141119221411,0.28125,0.3814432989690721,0.3666666666666665,0.5067567567567568,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.3111111111111111,0.1714285714285714,0.3333333333333333,0.4117647058823529,0.2830188679245283,0.375,0.2142857142857142,0.0,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0
8.0,0.0816326530612244,0.0481927710843373,0.0194647201946472,0.09375,0.0283505154639175,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0888888888888888,0.0571428571428571,0.0303030303030303,0.0,0.0188679245283018,0.0,0.0,0.1666666666666666,0.0625,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0
9.0,0.0612244897959183,0.0963855421686747,0.0413625304136253,0.0,0.0231958762886597,0.0666666666666666,0.0472972972972973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285714285714285,0.0303030303030303,0.0,0.0188679245283018,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0408163265306122,0.036144578313253,0.0194647201946472,0.0,0.0386597938144329,0.0,0.0135135135135135,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0,0.0,0.1176470588235294,0.0,0.0,0.0714285714285714,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.2244897959183672,0.3614457831325301,0.3917274939172749,0.21875,0.2190721649484536,0.4666666666666667,0.1824324324324324,0.5,0.4285714285714285,0.0,0.0,0.4285714285714285,0.2,0.0,0.3444444444444444,0.0,0.3939393939393939,0.2352941176470588,0.0943396226415094,0.5,0.0714285714285714,0.3333333333333333,0.125,0.7000000000000001,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.2,0.625
11.0,0.0816326530612244,0.072289156626506,0.1630170316301703,0.09375,0.1262886597938144,0.1333333333333333,0.1959459459459459,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.1777777777777777,0.0,0.0606060606060606,0.0588235294117647,0.1132075471698113,0.125,0.0714285714285714,0.0833333333333333,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0408163265306122,0.180722891566265,0.0510948905109489,0.03125,0.0231958762886597,0.0333333333333333,0.0472972972972973,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0555555555555555,0.0571428571428571,0.0,0.0588235294117647,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.2,0.0
7.0,0.1224489795918367,0.216867469879518,0.072992700729927,0.125,0.0773195876288659,0.1333333333333333,0.027027027027027,0.1111111111111111,0.0714285714285714,0.1,0.0,0.0,0.2,0.0,0.1,0.1142857142857142,0.0303030303030303,0.0,0.0754716981132075,0.125,0.2142857142857142,0.1666666666666666,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.2857142857142857,0.2771084337349397,0.1922141119221411,0.4375,0.1546391752577319,0.1,0.0405405405405405,0.1111111111111111,0.2142857142857142,0.0,0.0,0.0,0.0,0.1666666666666666,0.1222222222222222,0.0571428571428571,0.0909090909090909,0.2352941176470588,0.0,0.25,0.3571428571428571,0.0833333333333333,0.0625,0.1,0.2222222222222222,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
1.0,0.0204081632653061,0.0120481927710843,0.0024330900243309,0.0,0.0051546391752577,0.0,0.0067567567567567,0.0,0.0,0.1,0.0,0.1428571428571428,0.0,0.0,0.0111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.3265306122448979,0.3493975903614458,0.4014598540145985,0.15625,0.1623711340206185,0.1333333333333333,0.0202702702702702,0.1111111111111111,0.1428571428571428,0.1,0.0,0.4285714285714285,0.0,0.0,0.4,0.0,0.0,0.0,0.1509433962264151,0.0625,0.1428571428571428,0.3333333333333333,0.1875,0.5,0.4444444444444444,0.0,0.3333333333333333,0.2,0.0,0.2222222222222222,0.0,0.3333333333333333,0.4,0.0
12.0,0.0204081632653061,0.0120481927710843,0.0024330900243309,0.0,0.0077319587628865,0.0,0.0067567567567567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0204081632653061,0.072289156626506,0.024330900243309,0.0,0.0128865979381443,0.0,0.0067567567567567,0.0,0.0714285714285714,0.2,0.0,0.1428571428571428,0.0,0.0,0.0444444444444444,0.0571428571428571,0.0606060606060606,0.0,0.0188679245283018,0.0625,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0204081632653061,0.0240963855421686,0.0,0.03125,0.0231958762886597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222222222222222,0.0285714285714285,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.036144578313253,0.0900243309002433,0.0,0.0489690721649484,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0303030303030303,0.0,0.0566037735849056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.3469387755102041,0.216867469879518,0.3917274939172749,0.375,0.9948453608247424,0.2333333333333333,0.2972972972972973,0.2222222222222222,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3636363636363637,0.2352941176470588,0.2264150943396226,0.375,0.0714285714285714,0.25,0.0625,0.4,0.2222222222222222,0.0,0.1111111111111111,0.2,0.0,0.0,0.0588235294117647,0.0,0.4,0.0
4.0,0.0,0.0120481927710843,0.0024330900243309,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.4489795918367345,0.3132530120481928,0.24330900243309,0.25,0.1314432989690721,0.0666666666666666,0.1148648648648648,0.1666666666666666,0.1428571428571428,0.5,0.1111111111111111,0.0,0.2,0.0,0.1666666666666666,0.0,0.3636363636363637,0.2352941176470588,0.0566037735849056,0.125,0.0,0.0,0.125,0.0,0.1111111111111111,0.1666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.375
6.0,0.3673469387755101,0.4096385542168675,0.2238442822384428,0.40625,0.0876288659793814,0.0,0.0675675675675675,0.0,0.5,0.2,0.1111111111111111,0.0,0.0,0.3333333333333333,0.1777777777777777,0.1142857142857142,0.0606060606060606,0.2941176470588235,0.0943396226415094,0.3125,0.0,0.0,0.125,0.2,0.1111111111111111,0.0,0.0,0.2,0.0,0.2222222222222222,0.0,0.0,0.0,0.0
10.0,0.3673469387755101,0.1927710843373494,0.4111922141119221,0.21875,0.3195876288659793,0.4333333333333333,0.1283783783783784,0.2222222222222222,0.1428571428571428,0.0,0.1111111111111111,0.0,0.0,0.1666666666666666,0.1333333333333333,0.1714285714285714,0.3636363636363637,0.1764705882352941,0.0754716981132075,0.3125,0.4285714285714285,0.0,0.0625,0.1,0.0,0.0,0.1111111111111111,0.2,0.0,0.0,0.0,0.5,0.0,0.0
10.0,0.4081632653061224,0.3734939759036145,0.3673965936739659,0.25,0.2731958762886597,0.3,0.1959459459459459,0.2222222222222222,0.2142857142857142,0.0,0.2222222222222222,0.2857142857142857,0.0,0.0,0.2666666666666666,0.0,0.2121212121212121,0.4117647058823529,0.0943396226415094,0.25,0.0,0.1666666666666666,0.125,0.1,0.0,0.0,0.5555555555555556,0.0,0.2,0.1111111111111111,0.0,0.0,0.2,0.125
